,value
2013-02-12,630.3770955362547
2013-02-13,610.790143405372
2013-02-14,671.798020601898
2013-02-15,669.3641688547762
2013-02-16,671.7038982023827
2013-02-17,663.5996768329624
2013-02-18,666.3344778832552
2013-02-19,716.174712179357
2013-02-20,727.9381943041802
2013-02-21,722.8418501312858
2013-02-22,732.8945667541902
2013-02-23,723.8984043627541
2013-02-24,725.7162189456667
2013-02-25,736.0171682488377
2013-02-26,751.3227630781652
2013-02-27,747.0235270623681
2013-02-28,796.2072308624512
2013-03-01,818.8289234498072
2013-03-02,813.7794384972724
2013-03-03,818.828721470409
2013-03-04,852.1959200161574
2013-03-05,937.1913107465981
2013-03-06,950.5215108058967
2013-03-07,970.3132700464541
2013-03-08,1014.344778832558
2013-03-09,1068.2734801050283
2013-03-10,1051.1052312664096
2013-03-11,1099.580084831346
2013-03-12,1013.0319127448988
2013-03-13,1069.687739850534
2013-03-14,1074.0325815551714
2013-03-15,1070.244672736789
2013-03-16,1071.307008685113
2013-03-17,1079.3823470006046
2013-03-18,1162.1020287345827
2013-03-19,1316.5063623510384
2013-03-20,1424.5409008281135
2013-03-21,1553.022015754391
2013-03-22,1533.1292668147828
2013-03-23,1421.7374267824662
2013-03-24,1566.1526964249626
2013-03-25,1608.568370026255
2013-03-26,1707.538275095938
2013-03-27,1918.0008079175898
2013-03-28,1862.658452837808
2013-03-29,1949.9135528176098
2013-03-30,1984.0486770349394
2013-03-31,2001.0145425166604
2013-04-01,2222.5857402544907
2013-04-02,2502.7172519320025
2013-04-03,2846.2355358563104
2013-04-04,2795.1187368945416
2013-04-05,2995.5877681769703
2013-04-06,2997.5685466632262
2013-04-07,3405.4865986590185
2013-04-08,3904.9790760461756
2013-04-09,4765.567065116122
2013-04-10,3444.777672652945
2013-04-11,1911.561520833073
2013-04-12,2477.238238158839
2013-04-13,1995.6411716105479
2013-04-14,1939.8143809331414
2013-04-15,1775.2799228482038
2013-04-16,1502.327011550605
2013-04-17,1996.705493184642
2013-04-18,2327.323204456783
2013-04-19,2513.6965691806836
2013-04-20,2686.297824969285
2013-04-21,2528.439844579433
2013-04-22,2688.132970118286
2013-04-23,3008.0177798288496
2013-04-24,3227.469854636395
2013-04-25,2984.9036936365837
2013-04-26,2895.17713593213
2013-04-27,2709.830104274556
2013-04-28,2840.1727426985512
2013-04-29,3028.8421883152364
2013-04-30,2935.6117939780315
2013-05-01,2472.6360331246174
2013-05-02,2269.001757204957
2013-05-03,2103.298093555373
2013-05-04,2402.3474045647304
2013-05-05,2465.718843996566
2013-05-06,2389.764723692696
2013-05-07,2337.1340851191144
2013-05-08,2408.312149176398
2013-05-09,2397.1172261790334
2013-05-10,2503.337103615427
2013-05-11,2455.9564506944234
2013-05-12,2441.127852958994
2013-05-13,2464.759038578061
2013-05-14,2324.114551339105
2013-05-15,2322.56554231468
2013-05-16,2411.436477479293
2013-05-17,2485.800502506505
2013-05-18,2515.253888103409
2013-05-19,2480.930835627618
2013-05-20,2476.019362500267
2013-05-21,2495.2074053198994
2013-05-22,2527.726088414224
2013-05-23,2623.281396778963
2013-05-24,2721.372989540289
2013-05-25,2726.8968280049776
2013-05-26,2743.877457425194
2013-05-27,2671.9901868260313
2013-05-28,2665.293213446572
2013-05-29,2754.7760184128497
2013-05-30,2683.2521039018375
2013-05-31,2705.454227836206
2013-06-01,2722.781186567353
2013-06-02,2606.182047784784
2013-06-03,2609.791999373308
2013-06-04,2557.164272369613
2013-06-05,2569.8794479186113
2013-06-06,2521.0036090885374
2013-06-07,2347.352134888752
2013-06-08,2325.596288134429
2013-06-09,2143.814396950079
2013-06-10,2226.812062091313
2013-06-11,2290.2319618354254
2013-06-12,2274.038711127322
2013-06-13,2181.951983145404
2013-06-14,2121.4625353843694
2013-06-15,2129.7663726843157
2013-06-16,2126.6635369813275
2013-06-17,2141.6164382239276
2013-06-18,2229.696372305951
2013-06-19,2242.3282250703246
2013-06-20,2209.114373152115
2013-06-21,2174.7644795356487
2013-06-22,2141.6673337178786
2013-06-23,2149.825492525933
2013-06-24,2127.4013320076556
2013-06-25,2096.306167842793
2013-06-26,2116.6999355168005
2013-06-27,2067.1336729814634
2013-06-28,1938.7529102790097
2013-06-29,1918.9462272232201
2013-06-30,1930.1472474324419
2013-07-01,1808.3739301340577
2013-07-02,1899.266094610927
2013-07-03,1679.5554869337811
2013-07-04,1725.5610749531966
2013-07-05,1473.5824325367323
2013-07-06,1457.293019838676
2013-07-07,1615.7890489158272
2013-07-08,1623.4631015978398
2013-07-09,1636.8889754313263
2013-07-10,1862.3590048490344
2013-07-11,1887.1180628625184
2013-07-12,1943.2685552464784
2013-07-13,1973.3655090381228
2013-07-14,1940.2850570059882
2013-07-15,2016.101689508036
2013-07-16,1971.2108890653867
2013-07-17,1959.3020784790258
2013-07-18,1844.241340039865
2013-07-19,1869.3562227819882
2013-07-20,1839.5219443839733
2013-07-21,1854.6236218002805
2013-07-22,1850.7764971334639
2013-07-23,1878.6773680214737
2013-07-24,1907.624444171346
2013-07-25,1942.9229951638572
2013-07-26,1938.5475826226757
2013-07-27,1902.5585696543874
2013-07-28,1994.459195790521
2013-07-29,2008.1271091416863
2013-07-30,2072.396061088093
2013-07-31,2106.4275259570695
2013-08-01,2072.957872830668
2013-08-02,2057.8203920955557
2013-08-03,2051.7618497225035
2013-08-04,2068.536414481551
2013-08-05,2097.436571074304
2013-08-06,2094.9782503252854
2013-08-07,2082.8150292927157
2013-08-08,2025.7808042684849
2013-08-09,1985.6531798271897
2013-08-10,2010.4460700736142
2013-08-11,2022.1545241425683
2013-08-12,2047.607103813807
2013-08-13,2104.215318960073
2013-08-14,2125.190211960091
2013-08-15,2102.7792346001206
2013-08-16,2106.2059953719954
2013-08-17,2135.7821787992434
2013-08-18,2127.421985974308
2013-08-19,2199.107529942168
2013-08-20,2239.9538556089756
2013-08-21,2352.211089213488
2013-08-22,2325.745437041279
2013-08-23,2296.090517090664
2013-08-24,2326.3935860259676
2013-08-25,2406.4423870341916
2013-08-26,2393.0458582450656
2013-08-27,2500.0441628264957
2013-08-28,2503.298061769361
2013-08-29,2515.214846257343
2013-08-30,2646.504630533712
2013-08-31,2705.53806424082
2013-09-01,2760.8349080954217
2013-09-02,2750.5271643112883
2013-09-03,2730.93198718499
2013-09-04,2602.4247166361342
2013-09-05,2596.067067217122
2013-09-06,2494.4711494571525
2013-09-07,2544.165772384172
2013-09-08,2504.784922541622
2013-09-09,2578.5155095732625
2013-09-10,2587.358016100889
2013-09-11,2698.065174512188
2013-09-12,2674.435142821283
2013-09-13,2701.2775956393157
2013-09-14,2636.2417556009955
2013-09-15,2653.8546977443175
2013-09-16,2672.2321945886033
2013-09-17,2685.329315101974
2013-09-18,2686.4989578239597
2013-09-19,2629.968492095655
2013-09-20,2604.2903044039385
2013-09-21,2613.9858918997097
2013-09-22,2611.5685139279926
2013-09-23,2598.615475712658
2013-09-24,2623.452788656152
2013-09-25,2611.120113021307
2013-09-26,2643.2538753462045
2013-09-27,2685.855008936645
2013-09-28,2677.4665281153725
2013-09-29,2687.049774173094
2013-09-30,2671.702391995299
2013-10-01,2693.5333432315415
2013-10-02,2219.143353381719
2013-10-03,2497.563215930324
2013-10-04,2584.5909356038287
2013-10-05,2569.6329494010315
2013-10-06,2595.678209028255
2013-10-07,2615.9722373564423
2013-10-08,2628.664252493621
2013-10-09,2664.503953052323
2013-10-10,2682.713027880092
2013-10-11,2692.331805750731
2013-10-12,2706.5420349105843
2013-10-13,2804.3349942067543
2013-10-14,2856.8274091398735
2013-10-15,3015.8653422607463
2013-10-16,2900.0128942080123
2013-10-17,3028.8664009006047
2013-10-18,3209.657041007467
2013-10-19,3474.420045257396
2013-10-20,3492.4216443498613
2013-10-21,3759.799180493805
2013-10-22,3954.08303820038
2013-10-23,4241.486489452718
2013-10-24,4036.152873114396
2013-10-25,3897.6961529610376
2013-10-26,3748.454339305535
2013-10-27,4040.0830579166377
2013-10-28,4092.998291002601
2013-10-29,4256.002563232772
2013-10-30,4135.856187348526
2013-10-31,4232.814273096621
2013-11-01,4204.775655130856
2013-11-02,4259.576180313698
2013-11-03,4363.4765918294825
2013-11-04,4701.573354992793
2013-11-05,5028.003653427661
2013-11-06,5438.969471626281
2013-11-07,5999.940550166056
2013-11-08,6867.89465336203
2013-11-09,6989.7937682993825
2013-11-10,6659.9925380836885
2013-11-11,7068.5462246987045
2013-11-12,7291.748066948874
2013-11-13,8070.182433366313
2013-11-14,8543.894045916202
2013-11-15,8443.789650858085
2013-11-16,8898.824821118415
2013-11-17,9846.438912524549
2013-11-18,13753.628208958908
2013-11-19,10956.338762112944
2013-11-20,12223.013856540329
2013-11-21,14738.025346257526
2013-11-22,16260.999658659393
2013-11-23,16871.93240613298
2013-11-24,16283.807173954645
2013-11-25,16650.74870106204
2013-11-26,18817.526752366026
2013-11-27,19597.162562199628
2013-11-28,20596.351519098793
2013-11-29,22996.83952715318
2013-11-30,22745.540842577226
2013-12-01,19420.8717485259
2013-12-02,21229.58238287838
2013-12-03,21441.86185003736
2013-12-04,22999.38181297474
2013-12-05,20813.30620464919
2013-12-06,16627.078902326302
2013-12-07,14128.8924323289
2013-12-08,16025.255071094913
2013-12-09,18300.725635105933
2013-12-10,19910.58416854032
2013-12-11,17887.418848809073
2013-12-12,17741.250198084945
2013-12-13,18018.141810037978
2013-12-14,17314.296152896906
2013-12-15,17495.26562200061
2013-12-16,14078.896185609443
2013-12-17,13743.774196851782
2013-12-18,10628.195067727802
2013-12-19,13962.852576215995
2013-12-20,12439.642341169216
2013-12-21,12144.57876639442
2013-12-22,12500.61444858156
2013-12-23,13351.36021339761
2013-12-24,13315.613035444127
2013-12-25,13842.17959265221
2013-12-26,15298.832348956434
2013-12-27,14692.453108264463
2013-12-28,14569.368283991766
2013-12-29,14835.02736207749
2013-12-30,15004.369579194548
2013-12-31,14892.362641926475
2014-01-01,15369.994008816166
2014-01-02,15969.141156520836
2014-01-03,16476.99239640077
2014-01-04,16868.630535880475
2014-01-05,18411.724490645403
2014-01-06,18696.83297548707
2014-01-07,15949.000939215784
2014-01-08,16789.6143738663
2014-01-09,16798.33648228218
2014-01-10,17353.064394955574
2014-01-11,18238.71130206123
2014-01-12,17176.861436013645
2014-01-13,16751.409960100886
2014-01-14,16609.826133287894
2014-01-15,17125.44477271155
2014-01-16,16565.464462501845
2014-01-17,16252.797815566051
2014-01-18,16513.5304476839
2014-01-19,17128.26911682364
2014-01-20,16822.501463247245
2014-01-21,16789.629933867574
2014-01-22,16674.311900920606
2014-01-23,16523.00111233715
2014-01-24,15864.798525434313
2014-01-25,16413.437110566225
2014-01-26,16589.196533071638
2014-01-27,15299.738708602428
2014-01-28,16009.802859282634
2014-01-29,16150.142177554086
2014-01-30,16285.716905354982
2014-01-31,16346.649303473105
2014-02-01,16553.45090496775
2014-02-02,16588.906662085086
2014-02-03,16407.262057734453
2014-02-04,16344.195679988821
2014-02-05,15896.242311643413
2014-02-06,15548.959859791154
2014-02-07,14342.258552845804
2014-02-08,13870.698498370548
2014-02-09,14043.396361865714
2014-02-10,14012.328773546837
2014-02-11,13757.481520105961
2014-02-12,13297.10448148076
2014-02-13,12338.697242228278
2014-02-14,13631.58310584662
2014-02-15,13294.788190907644
2014-02-16,12670.856350288766
2014-02-17,12933.865143848256
2014-02-18,12810.806632550306
2014-02-19,12707.862252257182
2014-02-20,11474.900764411077
2014-02-21,11861.34463111434
2014-02-22,12472.28183871585
2014-02-23,12430.08994537254
2014-02-24,10950.283362295871
2014-02-25,10930.950833926538
2014-02-26,11938.539741472649
2014-02-27,11922.399423016073
2014-02-28,11293.947416780278
2014-03-01,11602.410038614216
2014-03-02,11568.094131735224
2014-03-03,13850.478742931724
2014-03-04,13716.498400522405
2014-03-05,13661.88829096705
2014-03-06,13644.31239576128
2014-03-07,12912.483564566312
2014-03-08,12654.094691112008
2014-03-09,13043.248139192841
2014-03-10,12794.390057550236
2014-03-11,12909.569956817435
2014-03-12,12956.292179771852
2014-03-13,13078.483824422266
2014-03-14,12864.051302191227
2014-03-15,13001.838476178042
2014-03-16,12941.631230515974
2014-03-17,12676.021581094099
2014-03-18,12517.074391494447
2014-03-19,12431.220547865894
2014-03-20,11993.793696324163
2014-03-21,11662.637161798451
2014-03-22,11532.398655626072
2014-03-23,11400.183689663772
2014-03-24,11966.573980406012
2014-03-25,11921.618881264818
2014-03-26,11834.23764067434
2014-03-27,9713.191879738653
2014-03-28,10271.110979691375
2014-03-29,10075.158796573352
2014-03-30,9439.522849246274
2014-03-31,9314.680767573629
2014-04-01,9803.085536255208
2014-04-02,8994.410911361256
2014-04-03,9237.45977495397
2014-04-04,9261.016087689992
2014-04-05,9515.837803273167
2014-04-06,9343.464421000153
2014-04-07,9153.12154391533
2014-04-08,9288.165659369915
2014-04-09,9048.41794813624
2014-04-10,7469.991897849392
2014-04-11,8670.662150137216
2014-04-12,8677.834797018562
2014-04-13,8551.454041215678
2014-04-14,9388.049875469254
2014-04-15,10634.426238593318
2014-04-16,10845.87314234288
2014-04-17,10228.824947408666
2014-04-18,9858.023842781935
2014-04-19,10304.842436993167
2014-04-20,10227.670626101399
2014-04-21,10161.716088508752
2014-04-22,10025.593718424467
2014-04-23,10062.71107778955
2014-04-24,10286.263471028253
2014-04-25,9536.308463728443
2014-04-26,9415.157909648808
2014-04-27,8820.09039419439
2014-04-28,9050.354774859152
2014-04-29,9153.087901128536
2014-04-30,9203.957095918406
2014-05-01,9444.998458886474
2014-05-02,9312.297114052853
2014-05-03,8998.330799981204
2014-05-04,8954.762445621656
2014-05-05,8868.595218875218
2014-05-06,8813.600706638737
2014-05-07,9021.766321554576
2014-05-08,8981.348303682622
2014-05-09,9309.702773804065
2014-05-10,9345.611228435788
2014-05-11,9027.897894345975
2014-05-12,9028.9676076191
2014-05-13,9010.99094794978
2014-05-14,9154.17788516433
2014-05-15,9176.264972743573
2014-05-16,9201.683223797862
2014-05-17,9228.1668681654
2014-05-18,9207.270413760602
2014-05-19,9229.421917112866
2014-05-20,10049.693019961522
2014-05-21,10169.870108700297
2014-05-22,10902.708897991883
2014-05-23,10799.433777658523
2014-05-24,10885.098091886108
2014-05-25,11828.117439875785
2014-05-26,12009.877081928857
2014-05-27,11769.487310608212
2014-05-28,11885.40125762756
2014-05-29,11725.002638855005
2014-05-30,12748.518818063958
2014-05-31,12887.864964132563
2014-06-01,12911.400875881633
2014-06-02,13651.00931171175
2014-06-03,13762.627450093814
2014-06-04,13170.768623260114
2014-06-05,13548.179865747632
2014-06-06,13301.551820582363
2014-06-07,13475.65764545577
2014-06-08,13484.405001805164
2014-06-09,13314.70676781825
2014-06-10,13309.260542051657
2014-06-11,12914.25088431941
2014-06-12,12009.786264212591
2014-06-13,12157.790091231025
2014-06-14,11688.624539113423
2014-06-15,12150.514750637945
2014-06-16,12099.476447369881
2014-06-17,12448.703388918646
2014-06-18,12482.41887573482
2014-06-19,12233.48387123544
2014-06-20,12119.442319015454
2014-06-21,12136.26210152412
2014-06-22,12380.513751142007
2014-06-23,12073.7533094303
2014-06-24,11833.453125925611
2014-06-25,11571.300112044153
2014-06-26,11933.850772073793
2014-06-27,12351.301650902933
2014-06-28,12187.78155762305
2014-06-29,12349.794612033464
2014-06-30,13134.610724680351
2014-07-01,13115.032280668906
2014-07-02,13312.911556723691
2014-07-03,13206.896888887439
2014-07-04,12909.651282086232
2014-07-05,12897.842763942946
2014-07-06,13044.880499758638
2014-07-07,12738.810561056749
2014-07-08,12778.878925151854
2014-07-09,12737.98168273388
2014-07-10,12631.398795497396
2014-07-11,13005.505639100951
2014-07-12,13059.51241467075
2014-07-13,12912.911915494917
2014-07-14,12714.29209523714
2014-07-15,12729.246782596945
2014-07-16,12628.558844676098
2014-07-17,12744.763245347807
2014-07-18,12935.960567492944
2014-07-19,12872.549394080399
2014-07-20,12811.943602317433
2014-07-21,12730.856270280416
2014-07-22,12659.379425554338
2014-07-23,12703.411909619062
2014-07-24,12342.70392059293
2014-07-25,12321.995578071657
2014-07-26,12182.191718414653
2014-07-27,12099.128302674335
2014-07-28,11975.20451581293
2014-07-29,11962.332310143458
2014-07-30,11561.015603605245
2014-07-31,11895.674466815599
2014-08-01,12213.41866934295
2014-08-02,12055.127134148013
2014-08-03,12027.870018206228
2014-08-04,12034.293578210842
2014-08-05,11920.979097917858
2014-08-06,11904.03124554122
2014-08-07,12008.884220564283
2014-08-08,12064.84407722279
2014-08-09,12058.384219228506
2014-08-10,12083.040998667238
2014-08-11,11751.95091233468
2014-08-12,11634.598182689237
2014-08-13,11230.008624552285
2014-08-14,10448.393592447892
2014-08-15,10208.881381276438
2014-08-16,10651.628637371294
2014-08-17,10182.552010776913
2014-08-18,9633.59262359113
2014-08-19,10024.630838584704
2014-08-20,10513.888173708223
2014-08-21,10635.578381780448
2014-08-22,10535.815152366435
2014-08-23,10208.931742860801
2014-08-24,10432.035091494505
2014-08-25,10294.141739605167
2014-08-26,10501.485722656927
2014-08-27,10441.043708745345
2014-08-28,10358.418698059371
2014-08-29,10420.54217831864
2014-08-30,10238.68394051293
2014-08-31,9800.563305938758
2014-09-01,9704.341018262421
2014-09-02,9733.283893994632
2014-09-03,9726.13516852121
2014-09-04,10011.462083762808
2014-09-05,9833.011891027238
2014-09-06,9857.179814893752
2014-09-07,9783.696662872202
2014-09-08,9629.97527172247
2014-09-09,9698.896070581397
2014-09-10,9781.235654505997
2014-09-11,9783.997474888421
2014-09-12,9726.747977299387
2014-09-13,9805.219175051318
2014-09-14,9755.29890014526
2014-09-15,9676.765789636976
2014-09-16,9478.62372735223
2014-09-17,9336.504917582992
2014-09-18,8734.338311087406
2014-09-19,8115.166222362438
2014-09-20,8396.341297002551
2014-09-21,8209.839211660694
2014-09-22,8273.75253176328
2014-09-23,9009.336693657133
2014-09-24,8711.888619118115
2014-09-25,8411.13351849649
2014-09-26,8299.285817729311
2014-09-27,8235.668111930796
2014-09-28,7739.305386462472
2014-09-29,7694.074422259185
2014-09-30,7995.987530459661
2014-10-01,7902.180293656843
2014-10-02,7671.241709313995
2014-10-03,7394.3751643167225
2014-10-04,6750.049278796075
2014-10-05,6629.664547663507
2014-10-06,6765.190449296896
2014-10-07,6912.0016382072645
2014-10-08,7292.9019702265405
2014-10-09,7491.985181013902
2014-10-10,7404.990274357115
2014-10-11,7448.3339116839925
2014-10-12,7773.292694185057
2014-10-13,8050.029324600373
2014-10-14,8225.970817430907
2014-10-15,8104.737433133266
2014-10-16,7865.396345014183
2014-10-17,7872.814093862472
2014-10-18,8026.415666620345
2014-10-19,7971.170751008471
2014-10-20,7828.197662222973
2014-10-21,7904.236229910321
2014-10-22,7816.126854258821
2014-10-23,7358.8849987791
2014-10-24,7337.79162358535
2014-10-25,7118.660071522501
2014-10-26,7279.08314097084
2014-10-27,7184.808514364683
2014-10-28,7309.078966836673
2014-10-29,6884.9581211622735
2014-10-30,7103.598648768277
2014-10-31,6943.770365331776
2014-11-01,6706.465790219061
2014-11-02,6673.510273194406
2014-11-03,6707.188153728247
2014-11-04,6791.518306093211
2014-11-05,6968.072337509443
2014-11-06,7211.397809946339
2014-11-07,7042.995033927113
2014-11-08,7117.579575156115
2014-11-09,7477.260509347654
2014-11-10,7535.649371211261
2014-11-11,7591.962718564221
2014-11-12,8855.663397301667
2014-11-13,8593.202064740392
2014-11-14,8218.133583369643
2014-11-15,7720.916608850336
2014-11-16,8041.604881752083
2014-11-17,7966.138628518172
2014-11-18,7681.556564470815
2014-11-19,7744.10820908202
2014-11-20,7341.254574524875
2014-11-21,7221.072001724932
2014-11-22,7266.300877220197
2014-11-23,7568.573839896495
2014-11-24,7734.2794446547405
2014-11-25,7757.192165807674
2014-11-26,7613.449548769148
2014-11-27,7614.527266531462
2014-11-28,7753.621831068049
2014-11-29,7725.153560825183
2014-11-30,7802.698480812209
2014-12-01,7815.9448851815405
2014-12-02,7868.457705135883
2014-12-03,7730.333141569976
2014-12-04,7596.581086525996
2014-12-05,7779.575285088059
2014-12-06,7703.198962037073
2014-12-07,7745.551134043891
2014-12-08,7443.609771517048
2014-12-09,7250.411774338972
2014-12-10,7111.398902310517
2014-12-11,7183.149732248732
2014-12-12,7256.119564242524
2014-12-13,7170.531578580386
2014-12-14,7341.937829741282
2014-12-15,7155.8469584988225
2014-12-16,6735.923274163854
2014-12-17,6606.485908699324
2014-12-18,6437.674624763284
2014-12-19,6570.580163221167
2014-12-20,6815.472777844185
2014-12-21,6603.991455293528
2014-12-22,6851.109161616957
2014-12-23,6945.19720132235
2014-12-24,6664.843073971501
2014-12-25,6600.169773907816
2014-12-26,6756.765271177535
2014-12-27,6524.697472093458
2014-12-28,6542.197743217267
2014-12-29,6462.549252866456
2014-12-30,6419.9930527602955
2014-12-31,6641.5518638974145
2015-01-01,6478.7461678357995
2015-01-02,6511.692062536211
2015-01-03,5796.47696563834
2015-01-04,5472.2455917006155
2015-01-05,5688.11990920684
2015-01-06,5963.375995902516
2015-01-07,6156.841101295466
2015-01-08,5857.811105944177
2015-01-09,6022.631068426296
2015-01-10,5706.968394507967
2015-01-11,5528.199163549114
2015-01-12,5554.663166071448
2015-01-13,4733.171468194924
2015-01-14,3739.2057661846966
2015-01-15,4378.167567013355
2015-01-16,4341.127852891499
2015-01-17,4187.958077021987
2015-01-18,4398.738889630008
2015-01-19,4501.031998008501
2015-01-20,4412.510166400981
2015-01-21,4736.817865838331
2015-01-22,4875.807953423126
2015-01-23,4843.742793763127
2015-01-24,5161.395704636717
2015-01-25,5282.069923235682
2015-01-26,5712.164770806662
2015-01-27,5486.768753553652
2015-01-28,4880.257713582711
2015-01-29,4859.99391002591
2015-01-30,4726.547925445461
2015-01-31,4499.673174186635
2015-02-01,4719.878831409003
2015-02-02,4959.924526772903
2015-02-03,4741.157799814517
2015-02-04,4732.130513042113
2015-02-05,4509.4854833075915
2015-02-06,4637.457028535805
2015-02-07,4756.528803604311
2015-02-08,4658.43442683366
2015-02-09,4593.413707882583
2015-02-10,4600.926826192279
2015-02-11,4584.998293121308
2015-02-12,4642.48681341259
2015-02-13,4918.937068552456
2015-02-14,5333.740867562067
2015-02-15,4906.0140297971675
2015-02-16,4867.377647473606
2015-02-17,5077.301476728349
2015-02-18,4921.352075406801
2015-02-19,4996.5447270099685
2015-02-20,5085.728890174701
2015-02-21,5104.888827282411
2015-02-22,4919.480035176974
2015-02-23,4979.483111203978
2015-02-24,4989.035642647555
2015-02-25,4951.102813535201
2015-02-26,4928.262953506045
2015-02-27,5284.5439655080245
2015-02-28,5290.185366909009
2015-03-01,5402.919014391006
2015-03-02,5740.940154010754
2015-03-03,5866.651673561783
2015-03-04,5643.65310113078
2015-03-05,5739.941890680014
2015-03-06,5667.297429536095
2015-03-07,5740.506826608936
2015-03-08,5713.365133630279
2015-03-09,6013.100262459376
2015-03-10,6057.864460965305
2015-03-11,6137.058060151071
2015-03-12,6117.0039982378075
2015-03-13,5865.467913644043
2015-03-14,5854.607409709701
2015-03-15,5943.917174352556
2015-03-16,6051.53429779074
2015-03-17,5896.564976061295
2015-03-18,5344.137679483876
2015-03-19,5442.1032617129495
2015-03-20,5451.497606450594
2015-03-21,5429.592697896963
2015-03-22,5584.534412395066
2015-03-23,5562.628326268718
2015-03-24,5124.494379318605
2015-03-25,5139.120953993351
2015-03-26,5196.862959962027
2015-03-27,5145.7839371045775
2015-03-28,5272.356551858223
2015-03-29,5062.200476937794
2015-03-30,5164.938058343116
2015-03-31,5091.888500147318
2015-04-01,5147.379636347451
2015-04-02,5274.188232396689
2015-04-03,5288.697367331612
2015-04-04,5278.71425508916
2015-04-05,5423.582408429335
2015-04-06,5320.804120376498
2015-04-07,5278.860052283343
2015-04-08,5104.360845096581
2015-04-09,5072.32391451305
2015-04-10,4916.423178194277
2015-04-11,4934.372911619622
2015-04-12,4919.304267131607
2015-04-13,4690.683812518236
2015-04-14,4570.860874585568
2015-04-15,4663.131373985245
2015-04-16,4757.088385823534
2015-04-17,4647.139527137526
2015-04-18,4653.385349789222
2015-04-19,4636.24127696948
2015-04-20,4675.351405418953
2015-04-21,4919.455450070435
2015-04-22,4870.509768048226
2015-04-23,4914.66777529281
2015-04-24,4820.314111130346
2015-04-25,4713.172677534606
2015-04-26,4612.315410664814
2015-04-27,4729.723278669424
2015-04-28,4693.817291649586
2015-04-29,4697.519184474808
2015-04-30,4919.220988677238
2015-05-01,4827.192193399682
2015-05-02,4892.471899622414
2015-05-03,4995.856898958306
2015-05-04,4971.695462932789
2015-05-05,4890.783148817503
2015-05-06,4772.074066919588
2015-05-07,4934.953115051262
2015-05-08,5074.469344211134
2015-05-09,5039.514147793876
2015-05-10,5007.187137873761
2015-05-11,5027.888823413962
2015-05-12,5027.374938051965
2015-05-13,4904.332748795897
2015-05-14,4928.449798428949
2015-05-15,4945.118435454137
2015-05-16,4902.945606240041
2015-05-17,4918.179739153626
2015-05-18,4868.460157921227
2015-05-19,4826.493953124625
2015-05-20,4877.694122156801
2015-05-21,4896.726311799321
2015-05-22,4997.047236595658
2015-05-23,4968.41265127608
2015-05-24,5007.9519019804175
2015-05-25,4936.820686077042
2015-05-26,4910.251987471751
2015-05-27,4911.62501425818
2015-05-28,4934.576577500329
2015-05-29,4926.513189056448
2015-05-30,4843.807317187369
2015-05-31,4791.2046792378405
2015-06-01,4655.1131686731715
2015-06-02,4696.830980617856
2015-06-03,4688.0951687378765
2015-06-04,4677.186201354896
2015-06-05,4678.671822485286
2015-06-06,4698.043042533148
2015-06-07,4652.625945212659
2015-06-08,4758.605365030369
2015-06-09,4766.069528708545
2015-06-10,4754.10677808765
2015-06-11,4780.144576323311
2015-06-12,4776.296402791273
2015-06-13,4839.4738963694135
2015-06-14,4829.031572648035
2015-06-15,4914.253370658531
2015-06-16,5226.447249156223
2015-06-17,5169.994745325752
2015-06-18,5182.290288704433
2015-06-19,5085.735265378226
2015-06-20,5099.4917983699
2015-06-21,5078.945435042724
2015-06-22,5126.495393955707
2015-06-23,5074.104694241896
2015-06-24,4987.341991583391
2015-06-25,5035.19565559825
2015-06-26,5054.544992271991
2015-06-27,5219.908599889134
2015-06-28,5167.01525198943
2015-06-29,5327.084067483344
2015-06-30,5456.512999841172
2015-07-01,5359.146269435008
2015-07-02,5285.889656910219
2015-07-03,5316.892618534157
2015-07-04,5408.536620121381
2015-07-05,5635.229621337071
2015-07-06,5581.3164628196155
2015-07-07,5511.408669834358
2015-07-08,5610.160742551647
2015-07-09,5583.798129650459
2015-07-10,5918.027599364316
2015-07-11,6075.408762549699
2015-07-12,6436.6456717511555
2015-07-13,6061.963792561485
2015-07-14,5946.149824941807
2015-07-15,5916.17219363065
2015-07-16,5777.3991953698005
2015-07-17,5804.779072129948
2015-07-18,5751.409228476509
2015-07-19,5707.057198674251
2015-07-20,5799.316719717783
2015-07-21,5728.152909994728
2015-07-22,5762.461572562716
2015-07-23,5738.921362748063
2015-07-24,5982.37679307269
2015-07-25,5995.854066135722
2015-07-26,6072.665250294253
2015-07-27,6102.46039628885
2015-07-28,6115.457403972742
2015-07-29,6005.259157557894
2015-07-30,5971.930643778147
2015-07-31,5896.914044031007
2015-08-01,5813.2305002459625
2015-08-02,5853.171867467567
2015-08-03,5824.586368497001
2015-08-04,5912.430130510625
2015-08-05,5842.029045292292
2015-08-06,5770.4143902708565
2015-08-07,5800.544174576902
2015-08-08,5427.051343600564
2015-08-09,5549.4034077073375
2015-08-10,5488.593167437629
2015-08-11,5632.7460272953585
2015-08-12,5541.43599618139
2015-08-13,5486.6039776790185
2015-08-14,5514.630582906364
2015-08-15,5440.317808187014
2015-08-16,5390.100865037029
2015-08-17,5353.475310262225
2015-08-18,4508.784090140955
2015-08-19,4713.942559701501
2015-08-20,4898.291489722086
2015-08-21,4850.995516964253
2015-08-22,4799.682592189177
